image_id,relative_path,participant_id,session_id,split,face_count,width,height,consent_confirmed
Amitabh Bachchan_9,processed\test\Amitabh Bachchan\Amitabh Bachchan_9.jpg,Amitabh Bachchan,session_01,test,1,1000,800,True
Andy Samberg_1,processed\train\Andy Samberg\Andy Samberg_1.jpg,Andy Samberg,session_01,train,1,1000,667,True
Andy Samberg_10,processed\train\Andy Samberg\Andy Samberg_10.jpg,Andy Samberg,session_01,train,1,487,730,True
Andy Samberg_11,processed\train\Andy Samberg\Andy Samberg_11.jpg,Andy Samberg,session_01,train,1,1200,800,True
Andy Samberg_12,processed\train\Andy Samberg\Andy Samberg_12.jpg,Andy Samberg,session_01,train,1,1200,630,True
Andy Samberg_13,processed\train\Andy Samberg\Andy Samberg_13.jpg,Andy Samberg,session_01,train,1,400,600,True
Andy Samberg_14,processed\test\Andy Samberg\Andy Samberg_14.jpg,Andy Samberg,session_01,test,1,817,960,True
Andy Samberg_15,processed\test\Andy Samberg\Andy Samberg_15.jpg,Andy Samberg,session_01,test,1,992,558,True
Andy Samberg_16,processed\test\Andy Samberg\Andy Samberg_16.jpg,Andy Samberg,session_01,test,1,640,360,True
Andy Samberg_17,processed\train\Andy Samberg\Andy Samberg_17.jpg,Andy Samberg,session_01,train,1,1080,1440,True
Andy Samberg_18,processed\test\Andy Samberg\Andy Samberg_18.jpg,Andy Samberg,session_01,test,1,400,400,True
Andy Samberg_19,processed\validation\Andy Samberg\Andy Samberg_19.jpg,Andy Samberg,session_01,validation,1,400,600,True
Andy Samberg_20,processed\validation\Andy Samberg\Andy Samberg_20.jpg,Andy Samberg,session_01,validation,1,600,434,True
Andy Samberg_21,processed\train\Andy Samberg\Andy Samberg_21.jpg,Andy Samberg,session_01,train,1,900,1350,True
Andy Samberg_22,processed\train\Andy Samberg\Andy Samberg_22.jpg,Andy Samberg,session_01,train,1,760,950,True
Andy Samberg_23,processed\train\Andy Samberg\Andy Samberg_23.jpg,Andy Samberg,session_01,train,1,1598,1417,True
Andy Samberg_25,processed\train\Andy Samberg\Andy Samberg_25.jpg,Andy Samberg,session_01,train,1,840,473,True
Andy Samberg_27,processed\test\Andy Samberg\Andy Samberg_27.jpg,Andy Samberg,session_01,test,1,1500,1867,True
Andy Samberg_28,processed\train\Andy Samberg\Andy Samberg_28.jpg,Andy Samberg,session_01,train,1,800,449,True
Andy Samberg_29,processed\test\Andy Samberg\Andy Samberg_29.jpg,Andy Samberg,session_01,test,1,330,412,True
Andy Samberg_30,processed\validation\Andy Samberg\Andy Samberg_30.jpg,Andy Samberg,session_01,validation,1,1200,630,True
Andy Samberg_32,processed\validation\Andy Samberg\Andy Samberg_32.jpg,Andy Samberg,session_01,validation,1,1200,630,True
Andy Samberg_35,processed\train\Andy Samberg\Andy Samberg_35.jpg,Andy Samberg,session_01,train,1,620,350,True
Andy Samberg_36,processed\validation\Andy Samberg\Andy Samberg_36.jpg,Andy Samberg,session_01,validation,1,682,1024,True
Andy Samberg_39,processed\test\Andy Samberg\Andy Samberg_39.jpg,Andy Samberg,session_01,test,1,594,894,True
Andy Samberg_40,processed\test\Andy Samberg\Andy Samberg_40.jpg,Andy Samberg,session_01,test,1,500,700,True
Andy Samberg_41,processed\validation\Andy Samberg\Andy Samberg_41.jpg,Andy Samberg,session_01,validation,1,1000,563,True
Andy Samberg_42,processed\train\Andy Samberg\Andy Samberg_42.jpg,Andy Samberg,session_01,train,1,1280,720,True
Andy Samberg_43,processed\validation\Andy Samberg\Andy Samberg_43.jpg,Andy Samberg,session_01,validation,1,300,426,True
Andy Samberg_45,processed\train\Andy Samberg\Andy Samberg_45.jpg,Andy Samberg,session_01,train,1,1000,561,True
Andy Samberg_46,processed\validation\Andy Samberg\Andy Samberg_46.jpg,Andy Samberg,session_01,validation,1,1280,720,True
Andy Samberg_47,processed\train\Andy Samberg\Andy Samberg_47.jpg,Andy Samberg,session_01,train,1,1481,2048,True
Andy Samberg_48,processed\train\Andy Samberg\Andy Samberg_48.jpg,Andy Samberg,session_01,train,1,800,1154,True
Andy Samberg_49,processed\train\Andy Samberg\Andy Samberg_49.jpg,Andy Samberg,session_01,train,1,1920,2560,True
Andy Samberg_5,processed\train\Andy Samberg\Andy Samberg_5.jpg,Andy Samberg,session_01,train,1,1200,630,True
Andy Samberg_50,processed\train\Andy Samberg\Andy Samberg_50.jpg,Andy Samberg,session_01,train,1,600,385,True
Andy Samberg_51,processed\train\Andy Samberg\Andy Samberg_51.jpg,Andy Samberg,session_01,train,1,474,248,True
Andy Samberg_52,processed\train\Andy Samberg\Andy Samberg_52.jpg,Andy Samberg,session_01,train,1,995,679,True
Andy Samberg_53,processed\train\Andy Samberg\Andy Samberg_53.jpg,Andy Samberg,session_01,train,1,474,585,True
Andy Samberg_54,processed\test\Andy Samberg\Andy Samberg_54.jpg,Andy Samberg,session_01,test,1,1029,1547,True
Andy Samberg_55,processed\train\Andy Samberg\Andy Samberg_55.jpg,Andy Samberg,session_01,train,1,474,267,True
Andy Samberg_56,processed\train\Andy Samberg\Andy Samberg_56.jpg,Andy Samberg,session_01,train,1,400,600,True
Andy Samberg_57,processed\validation\Andy Samberg\Andy Samberg_57.jpg,Andy Samberg,session_01,validation,1,474,497,True
Andy Samberg_58,processed\test\Andy Samberg\Andy Samberg_58.jpg,Andy Samberg,session_01,test,1,638,640,True
Andy Samberg_59,processed\train\Andy Samberg\Andy Samberg_59.jpg,Andy Samberg,session_01,train,1,474,314,True
Andy Samberg_60,processed\test\Andy Samberg\Andy Samberg_60.jpg,Andy Samberg,session_01,test,1,474,622,True
Andy Samberg_62,processed\train\Andy Samberg\Andy Samberg_62.jpg,Andy Samberg,session_01,train,1,2049,1537,True
Andy Samberg_63,processed\train\Andy Samberg\Andy Samberg_63.jpg,Andy Samberg,session_01,train,1,3000,1939,True
Andy Samberg_64,processed\train\Andy Samberg\Andy Samberg_64.jpg,Andy Samberg,session_01,train,1,1077,858,True
Andy Samberg_65,processed\train\Andy Samberg\Andy Samberg_65.jpg,Andy Samberg,session_01,train,1,634,1024,True
Andy Samberg_67,processed\validation\Andy Samberg\Andy Samberg_67.jpg,Andy Samberg,session_01,validation,1,1024,645,True
Andy Samberg_69,processed\train\Andy Samberg\Andy Samberg_69.jpg,Andy Samberg,session_01,train,1,1200,630,True
Andy Samberg_7,processed\train\Andy Samberg\Andy Samberg_7.jpg,Andy Samberg,session_01,train,1,757,505,True
Andy Samberg_70,processed\test\Andy Samberg\Andy Samberg_70.jpg,Andy Samberg,session_01,test,1,720,504,True
Andy Samberg_71,processed\train\Andy Samberg\Andy Samberg_71.jpg,Andy Samberg,session_01,train,1,728,1024,True
Andy Samberg_72,processed\test\Andy Samberg\Andy Samberg_72.jpg,Andy Samberg,session_01,test,1,450,600,True
Andy Samberg_73,processed\train\Andy Samberg\Andy Samberg_73.jpg,Andy Samberg,session_01,train,1,728,1090,True
Andy Samberg_74,processed\train\Andy Samberg\Andy Samberg_74.jpg,Andy Samberg,session_01,train,1,1200,1501,True
Andy Samberg_75,processed\train\Andy Samberg\Andy Samberg_75.jpg,Andy Samberg,session_01,train,1,728,1002,True
Andy Samberg_76,processed\train\Andy Samberg\Andy Samberg_76.jpg,Andy Samberg,session_01,train,1,950,534,True
Andy Samberg_78,processed\train\Andy Samberg\Andy Samberg_78.jpg,Andy Samberg,session_01,train,1,330,330,True
Andy Samberg_79,processed\validation\Andy Samberg\Andy Samberg_79.jpg,Andy Samberg,session_01,validation,1,751,1024,True
Andy Samberg_8,processed\train\Andy Samberg\Andy Samberg_8.jpg,Andy Samberg,session_01,train,1,728,1051,True
Andy Samberg_80,processed\train\Andy Samberg\Andy Samberg_80.jpg,Andy Samberg,session_01,train,1,728,893,True
Andy Samberg_81,processed\validation\Andy Samberg\Andy Samberg_81.jpg,Andy Samberg,session_01,validation,1,681,1024,True
Andy Samberg_82,processed\train\Andy Samberg\Andy Samberg_82.jpg,Andy Samberg,session_01,train,1,695,1024,True
Andy Samberg_83,processed\train\Andy Samberg\Andy Samberg_83.jpg,Andy Samberg,session_01,train,1,1286,940,True
Andy Samberg_85,processed\train\Andy Samberg\Andy Samberg_85.jpg,Andy Samberg,session_01,train,1,445,267,True
Andy Samberg_87,processed\train\Andy Samberg\Andy Samberg_87.jpg,Andy Samberg,session_01,train,1,435,580,True
Andy Samberg_89,processed\train\Andy Samberg\Andy Samberg_89.jpg,Andy Samberg,session_01,train,1,471,472,True
Andy Samberg_9,processed\test\Andy Samberg\Andy Samberg_9.jpg,Andy Samberg,session_01,test,1,418,594,True
Andy Samberg_90,processed\validation\Andy Samberg\Andy Samberg_90.jpg,Andy Samberg,session_01,validation,1,1800,1200,True
Andy Samberg_91,processed\validation\Andy Samberg\Andy Samberg_91.jpg,Andy Samberg,session_01,validation,1,736,953,True
Anushka Sharma_0,processed\train\Anushka Sharma\Anushka Sharma_0.jpg,Anushka Sharma,session_01,train,1,1024,576,True
Anushka Sharma_1,processed\validation\Anushka Sharma\Anushka Sharma_1.jpg,Anushka Sharma,session_01,validation,1,670,1169,True
Anushka Sharma_10,processed\test\Anushka Sharma\Anushka Sharma_10.jpg,Anushka Sharma,session_01,test,1,1596,1044,True
Anushka Sharma_11,processed\train\Anushka Sharma\Anushka Sharma_11.jpg,Anushka Sharma,session_01,train,1,647,404,True
Anushka Sharma_12,processed\train\Anushka Sharma\Anushka Sharma_12.jpg,Anushka Sharma,session_01,train,1,700,700,True
Anushka Sharma_13,processed\train\Anushka Sharma\Anushka Sharma_13.jpg,Anushka Sharma,session_01,train,1,874,874,True
Anushka Sharma_15,processed\train\Anushka Sharma\Anushka Sharma_15.jpg,Anushka Sharma,session_01,train,1,1280,720,True
Anushka Sharma_16,processed\validation\Anushka Sharma\Anushka Sharma_16.jpg,Anushka Sharma,session_01,validation,1,650,650,True
Anushka Sharma_19,processed\validation\Anushka Sharma\Anushka Sharma_19.jpg,Anushka Sharma,session_01,validation,1,2560,1440,True
Anushka Sharma_20,processed\train\Anushka Sharma\Anushka Sharma_20.jpg,Anushka Sharma,session_01,train,1,381,515,True
Anushka Sharma_21,processed\train\Anushka Sharma\Anushka Sharma_21.jpg,Anushka Sharma,session_01,train,1,1280,720,True
Anushka Sharma_23,processed\test\Anushka Sharma\Anushka Sharma_23.jpg,Anushka Sharma,session_01,test,1,700,875,True
Anushka Sharma_24,processed\test\Anushka Sharma\Anushka Sharma_24.jpg,Anushka Sharma,session_01,test,1,800,448,True
Anushka Sharma_26,processed\train\Anushka Sharma\Anushka Sharma_26.jpg,Anushka Sharma,session_01,train,1,1188,630,True
Anushka Sharma_27,processed\validation\Anushka Sharma\Anushka Sharma_27.jpg,Anushka Sharma,session_01,validation,1,474,266,True
Anushka Sharma_28,processed\train\Anushka Sharma\Anushka Sharma_28.jpg,Anushka Sharma,session_01,train,1,640,336,True
Anushka Sharma_29,processed\train\Anushka Sharma\Anushka Sharma_29.jpg,Anushka Sharma,session_01,train,1,640,452,True
Anushka Sharma_3,processed\train\Anushka Sharma\Anushka Sharma_3.jpg,Anushka Sharma,session_01,train,1,1100,513,True
Anushka Sharma_30,processed\test\Anushka Sharma\Anushka Sharma_30.jpg,Anushka Sharma,session_01,test,1,474,712,True
Anushka Sharma_32,processed\validation\Anushka Sharma\Anushka Sharma_32.jpg,Anushka Sharma,session_01,validation,1,970,545,True
Anushka Sharma_33,processed\validation\Anushka Sharma\Anushka Sharma_33.jpg,Anushka Sharma,session_01,validation,1,474,640,True
Anushka Sharma_34,processed\train\Anushka Sharma\Anushka Sharma_34.jpg,Anushka Sharma,session_01,train,1,542,675,True
Anushka Sharma_35,processed\train\Anushka Sharma\Anushka Sharma_35.jpg,Anushka Sharma,session_01,train,1,640,400,True
Anushka Sharma_37,processed\train\Anushka Sharma\Anushka Sharma_37.jpg,Anushka Sharma,session_01,train,1,474,266,True
Anushka Sharma_38,processed\train\Anushka Sharma\Anushka Sharma_38.jpg,Anushka Sharma,session_01,train,1,850,1024,True
Anushka Sharma_39,processed\train\Anushka Sharma\Anushka Sharma_39.jpg,Anushka Sharma,session_01,train,1,474,266,True
Anushka Sharma_4,processed\train\Anushka Sharma\Anushka Sharma_4.jpg,Anushka Sharma,session_01,train,1,600,750,True
Anushka Sharma_40,processed\test\Anushka Sharma\Anushka Sharma_40.jpg,Anushka Sharma,session_01,test,1,866,487,True
Anushka Sharma_41,processed\train\Anushka Sharma\Anushka Sharma_41.jpg,Anushka Sharma,session_01,train,1,474,316,True
Anushka Sharma_42,processed\train\Anushka Sharma\Anushka Sharma_42.jpg,Anushka Sharma,session_01,train,1,474,282,True
Anushka Sharma_43,processed\train\Anushka Sharma\Anushka Sharma_43.jpg,Anushka Sharma,session_01,train,1,1200,1200,True
Anushka Sharma_44,processed\train\Anushka Sharma\Anushka Sharma_44.jpg,Anushka Sharma,session_01,train,1,1080,1440,True
Anushka Sharma_47,processed\test\Anushka Sharma\Anushka Sharma_47.jpg,Anushka Sharma,session_01,test,1,1280,720,True
Anushka Sharma_48,processed\test\Anushka Sharma\Anushka Sharma_48.jpg,Anushka Sharma,session_01,test,1,759,422,True
Anushka Sharma_49,processed\train\Anushka Sharma\Anushka Sharma_49.jpg,Anushka Sharma,session_01,train,1,600,750,True
Anushka Sharma_5,processed\train\Anushka Sharma\Anushka Sharma_5.jpg,Anushka Sharma,session_01,train,1,620,450,True
Anushka Sharma_50,processed\validation\Anushka Sharma\Anushka Sharma_50.jpg,Anushka Sharma,session_01,validation,1,1280,720,True
Anushka Sharma_51,processed\test\Anushka Sharma\Anushka Sharma_51.jpg,Anushka Sharma,session_01,test,1,750,750,True
Anushka Sharma_52,processed\train\Anushka Sharma\Anushka Sharma_52.jpg,Anushka Sharma,session_01,train,1,1366,768,True
Anushka Sharma_54,processed\train\Anushka Sharma\Anushka Sharma_54.jpg,Anushka Sharma,session_01,train,1,400,400,True
Anushka Sharma_55,processed\validation\Anushka Sharma\Anushka Sharma_55.jpg,Anushka Sharma,session_01,validation,1,700,415,True
Anushka Sharma_57,processed\train\Anushka Sharma\Anushka Sharma_57.jpg,Anushka Sharma,session_01,train,1,790,444,True
Anushka Sharma_59,processed\validation\Anushka Sharma\Anushka Sharma_59.jpg,Anushka Sharma,session_01,validation,1,670,795,True
Anushka Sharma_6,processed\train\Anushka Sharma\Anushka Sharma_6.jpg,Anushka Sharma,session_01,train,1,700,1099,True
Anushka Sharma_60,processed\train\Anushka Sharma\Anushka Sharma_60.jpg,Anushka Sharma,session_01,train,1,670,832,True
Anushka Sharma_62,processed\test\Anushka Sharma\Anushka Sharma_62.jpg,Anushka Sharma,session_01,test,1,1366,768,True
Anushka Sharma_63,processed\train\Anushka Sharma\Anushka Sharma_63.jpg,Anushka Sharma,session_01,train,1,817,1030,True
Anushka Sharma_64,processed\validation\Anushka Sharma\Anushka Sharma_64.jpg,Anushka Sharma,session_01,validation,1,1920,1080,True
Anushka Sharma_67,processed\test\Anushka Sharma\Anushka Sharma_67.jpg,Anushka Sharma,session_01,test,1,1000,800,True
Anushka Sharma_8,processed\train\Anushka Sharma\Anushka Sharma_8.jpg,Anushka Sharma,session_01,train,1,1920,1200,True
img_0001,processed\validation\Bilal_Mukhtar\img_0001.jpg,Bilal_Mukhtar,Session_22,validation,1,640,480,True
img_0005,processed\test\Bilal_Mukhtar\img_0005.jpg,Bilal_Mukhtar,Session_22,test,1,640,480,True
img_0008,processed\train\Bilal_Mukhtar\img_0008.jpg,Bilal_Mukhtar,Session_22,train,1,640,480,True
Billie Eilish_1,processed\train\Billie Eilish\Billie Eilish_1.jpg,Billie Eilish,session_01,train,1,1655,1103,True
Billie Eilish_13,processed\test\Billie Eilish\Billie Eilish_13.jpg,Billie Eilish,session_01,test,1,1244,1244,True
Billie Eilish_15,processed\train\Billie Eilish\Billie Eilish_15.jpg,Billie Eilish,session_01,train,1,682,1024,True
Billie Eilish_16,processed\test\Billie Eilish\Billie Eilish_16.jpg,Billie Eilish,session_01,test,1,1840,1380,True
Billie Eilish_18,processed\train\Billie Eilish\Billie Eilish_18.jpg,Billie Eilish,session_01,train,1,650,975,True
Billie Eilish_19,processed\train\Billie Eilish\Billie Eilish_19.jpg,Billie Eilish,session_01,train,1,1080,1080,True
Billie Eilish_2,processed\train\Billie Eilish\Billie Eilish_2.jpg,Billie Eilish,session_01,train,1,950,1689,True
Billie Eilish_20,processed\train\Billie Eilish\Billie Eilish_20.jpg,Billie Eilish,session_01,train,1,667,1000,True
Billie Eilish_21,processed\train\Billie Eilish\Billie Eilish_21.jpg,Billie Eilish,session_01,train,1,1200,1499,True
Billie Eilish_23,processed\validation\Billie Eilish\Billie Eilish_23.jpg,Billie Eilish,session_01,validation,1,870,572,True
Billie Eilish_25,processed\validation\Billie Eilish\Billie Eilish_25.jpg,Billie Eilish,session_01,validation,1,1280,1920,True
Billie Eilish_26,processed\train\Billie Eilish\Billie Eilish_26.jpg,Billie Eilish,session_01,train,1,1200,800,True
Billie Eilish_27,processed\test\Billie Eilish\Billie Eilish_27.jpg,Billie Eilish,session_01,test,1,1296,864,True
Billie Eilish_28,processed\train\Billie Eilish\Billie Eilish_28.jpg,Billie Eilish,session_01,train,1,1500,1046,True
Billie Eilish_32,processed\validation\Billie Eilish\Billie Eilish_32.jpg,Billie Eilish,session_01,validation,1,1200,1801,True
Billie Eilish_33,processed\train\Billie Eilish\Billie Eilish_33.jpg,Billie Eilish,session_01,train,1,1000,560,True
Billie Eilish_34,processed\train\Billie Eilish\Billie Eilish_34.jpg,Billie Eilish,session_01,train,1,1400,1050,True
Billie Eilish_35,processed\train\Billie Eilish\Billie Eilish_35.jpg,Billie Eilish,session_01,train,1,2000,1125,True
Billie Eilish_36,processed\test\Billie Eilish\Billie Eilish_36.jpg,Billie Eilish,session_01,test,1,1024,564,True
Billie Eilish_37,processed\train\Billie Eilish\Billie Eilish_37.jpg,Billie Eilish,session_01,train,1,1684,1016,True
Billie Eilish_38,processed\train\Billie Eilish\Billie Eilish_38.jpg,Billie Eilish,session_01,train,1,1280,720,True
Billie Eilish_39,processed\test\Billie Eilish\Billie Eilish_39.jpg,Billie Eilish,session_01,test,1,690,500,True
Billie Eilish_40,processed\test\Billie Eilish\Billie Eilish_40.jpg,Billie Eilish,session_01,test,1,1624,2000,True
Billie Eilish_41,processed\test\Billie Eilish\Billie Eilish_41.jpg,Billie Eilish,session_01,test,1,928,523,True
Billie Eilish_42,processed\validation\Billie Eilish\Billie Eilish_42.jpg,Billie Eilish,session_01,validation,1,1710,900,True
Billie Eilish_43,processed\train\Billie Eilish\Billie Eilish_43.jpg,Billie Eilish,session_01,train,1,660,420,True
Billie Eilish_44,processed\train\Billie Eilish\Billie Eilish_44.jpg,Billie Eilish,session_01,train,1,775,515,True
Billie Eilish_46,processed\test\Billie Eilish\Billie Eilish_46.jpg,Billie Eilish,session_01,test,1,1280,720,True
Billie Eilish_47,processed\test\Billie Eilish\Billie Eilish_47.jpg,Billie Eilish,session_01,test,1,1386,692,True
Billie Eilish_5,processed\train\Billie Eilish\Billie Eilish_5.jpg,Billie Eilish,session_01,train,1,500,700,True
Billie Eilish_50,processed\validation\Billie Eilish\Billie Eilish_50.jpg,Billie Eilish,session_01,validation,1,1200,1726,True
Billie Eilish_51,processed\train\Billie Eilish\Billie Eilish_51.jpg,Billie Eilish,session_01,train,1,764,432,True
Billie Eilish_52,processed\validation\Billie Eilish\Billie Eilish_52.jpg,Billie Eilish,session_01,validation,1,1200,1800,True
Billie Eilish_54,processed\train\Billie Eilish\Billie Eilish_54.jpg,Billie Eilish,session_01,train,1,1399,660,True
Billie Eilish_55,processed\train\Billie Eilish\Billie Eilish_55.jpg,Billie Eilish,session_01,train,1,1000,562,True
Billie Eilish_56,processed\validation\Billie Eilish\Billie Eilish_56.jpg,Billie Eilish,session_01,validation,1,1000,563,True
Billie Eilish_57,processed\train\Billie Eilish\Billie Eilish_57.jpg,Billie Eilish,session_01,train,1,1280,720,True
Billie Eilish_58,processed\train\Billie Eilish\Billie Eilish_58.jpg,Billie Eilish,session_01,train,1,1360,1020,True
Billie Eilish_6,processed\train\Billie Eilish\Billie Eilish_6.jpg,Billie Eilish,session_01,train,1,683,1024,True
Billie Eilish_62,processed\train\Billie Eilish\Billie Eilish_62.jpg,Billie Eilish,session_01,train,1,1280,720,True
Billie Eilish_63,processed\train\Billie Eilish\Billie Eilish_63.jpg,Billie Eilish,session_01,train,1,1280,720,True
Billie Eilish_65,processed\test\Billie Eilish\Billie Eilish_65.jpg,Billie Eilish,session_01,test,1,1280,720,True
Billie Eilish_68,processed\train\Billie Eilish\Billie Eilish_68.jpg,Billie Eilish,session_01,train,1,1200,1098,True
Billie Eilish_69,processed\train\Billie Eilish\Billie Eilish_69.jpg,Billie Eilish,session_01,train,1,300,200,True
Billie Eilish_70,processed\validation\Billie Eilish\Billie Eilish_70.jpg,Billie Eilish,session_01,validation,1,500,500,True
Billie Eilish_72,processed\train\Billie Eilish\Billie Eilish_72.jpg,Billie Eilish,session_01,train,1,1024,677,True
Billie Eilish_73,processed\train\Billie Eilish\Billie Eilish_73.jpg,Billie Eilish,session_01,train,1,474,316,True
